Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
hotel spa azteca,44,44,260,30,0.49,https://www.caldea.com/nuestro-spa,0,0,0.00,0.3,4100000,"[29,36,36,23,19,29,44,54,54,44,36,19]",2026-01-23,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
lake engolasters,41,41,90,18,0.00,https://www.caldea.com/blog/lakes-andorra/?lang=en,0,0,0.00,0,168000,"[7,4,5,5,5,7,7,9,14,17,11,9]",2026-01-02,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
lake engolasters,56,56,90,18,0.00,https://www.caldea.com/blog/lakes-andorra/?lang=en,0,0,0.00,0,168000,"[7,4,5,5,5,7,7,9,14,17,11,9]",2026-01-02,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
hotels andorre la vieille,35,35,720,26,0.49,https://www.caldea.com/fr/,0,0,0.00,1,127000,"[16,35,8,3,7,3,5,10,18,13,16,7]",2026-01-09,"Image, Ads bottom, Hotels Pack, People also ask, Related searches",transactional,Organic
hotels andorre la vieille,86,86,720,26,0.49,https://www.caldea.com/,0,0,0.00,1,127000,"[16,35,8,3,7,3,5,10,18,13,16,7]",2026-01-09,"Image, Ads bottom, Hotels Pack, People also ask, Related searches",transactional,Organic
cala banys,56,56,590,,0.00,https://www.caldea.com/,0,0,0.00,0.05,323000,"[4,8,8,13,16,24,34,34,55,16,7,3]",2026-01-18,"Image pack, Video, Image, People also ask, Related searches, Short videos",informational,Organic
avis ayurveda experience,54,54,50,15,0.00,https://www.caldea.com/,0,0,0.00,0.99,360000,"[28,28,35,14,100,78,78,28,21,28,14,14]",2025-12-30,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
club libertin andorre,17,17,90,9,0.00,https://www.caldea.com/fr/premium,0,0,0.00,0,4240,"[43,23,28,17,17,17,12,17,17,23,17,28]",2025-12-30,People also ask,commercial,Organic
ax les thermes restaurant,93,93,1900,29,0.02,https://www.caldea.com/fr/,0,0,0.00,0,362000,"[54,65,43,54,65,100,29,22,29,29,36,36]",2025-12-04,"Local pack, Image, Related searches",commercial,Organic
real food restaurants,12,12,90,26,0.00,https://www.caldea.com/blog/mouvement-real-food-instagram/?lang=fr,0,0,0.00,0,1630000000,"[100,18,100,81,63,81,100,100,63,63,45,45]",2025-12-28,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
solde andorre,15,15,110,15,0.00,https://www.caldea.com/blog/soldes-ete-andorre/?lang=fr,0,0,0.00,0.02,900000,"[18,35,22,35,43,14,6,14,14,29,29,18]",2025-11-29,"Video, Featured snippet, People also ask, Related searches",informational,Organic
solde andorre,24,24,110,15,0.00,https://www.caldea.com/blog/soldes-andorre-2018/?lang=fr,0,0,0.00,0.02,900000,"[18,35,22,35,43,14,6,14,14,29,29,18]",2025-11-29,"Video, Featured snippet, People also ask, Related searches",informational,Organic
espel hotel andorre,19,19,110,16,0.52,https://www.caldea.com/fr/classic/entree-classic-hotel-espel-3-soin-20,0,0,0.00,0.91,4660,"[65,100,80,53,42,26,19,15,7,11,26,42]",2025-12-16,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",informational,Organic
espel hotel andorre,24,24,110,16,0.52,https://www.caldea.com/fr/classic/entree-au-spa-hotel-espel-3,0,0,0.00,0.91,4660,"[65,100,80,53,42,26,19,15,7,11,26,42]",2025-12-16,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",informational,Organic
espel hotel andorre,79,79,110,16,0.52,https://www.caldea.com/fr/premium/oferta-spa-hotel-estrellas,0,0,0.00,0.91,4660,"[65,100,80,53,42,26,19,15,7,11,26,42]",2025-12-16,"Knowledge panel, Sitelinks, Image, People also ask, Related searches",informational,Organic
citron espagnol,78,78,320,32,0.00,https://www.caldea.com/fr/,0,0,0.00,0,3350000,"[72,72,48,59,14,14,17,21,21,21,21,26]",2025-12-05,"Instant answer, Image pack, Video, People also ask, Related searches",informational,Organic
andorre noel,19,19,90,14,0.42,https://www.caldea.com/blog/hotels-a-noel-en-andorre-un-guide-complet/?lang=fr,0,0,0.00,0.2,973000,"[29,2,2,2,2,2,2,4,9,19,23,44]",2026-01-25,"Instant answer, Image pack, Video, Image, People also ask, Related searches",informational,Organic
andorre noel,28,28,90,14,0.42,https://www.caldea.com/blog/noel-andorre/?lang=fr,0,0,0.00,0.2,973000,"[29,2,2,2,2,2,2,4,9,19,23,44]",2026-01-25,"Instant answer, Image pack, Video, Image, People also ask, Related searches",informational,Organic
andorre noel,52,52,90,14,0.42,https://www.caldea.com/blog/noel-andorre/?lang=fr,0,0,0.00,0.2,973000,"[29,2,2,2,2,2,2,4,9,19,23,44]",2026-01-25,"Instant answer, Image pack, Video, Image, People also ask, Related searches",informational,Organic
burkini center parc,81,81,880,23,0.64,https://www.caldea.com/,0,0,0.00,0.01,34000,"[2,2,2,3,3,4,3,7,100,54,29,16]",2025-12-11,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
starc hotel,19,19,50,23,1.08,https://www.caldea.com/fr/premium/hotel-starc-by-pierre-vacances-4,0,0,0.00,0.99,469000,"[52,41,41,29,29,17,23,29,11,23,64,17]",2026-01-08,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
eau thermale spa,50,50,70,61,0.33,https://www.caldea.com/fr/,0,0,0.00,0.16,4920000,"[50,64,78,64,50,78,50,28,28,50,35,50]",2025-12-29,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
eau thermale spa,51,51,70,61,0.33,https://www.caldea.com/fr/,0,0,0.00,0.16,4920000,"[50,64,78,64,50,78,50,28,28,50,35,50]",2025-12-29,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
hoteles hoy,97,97,50,28,0.70,https://www.caldea.com/,0,0,0.00,0.17,660000000,"[0,0,0,0,0,100,81,0,0,0,0,0]",2025-12-25,"Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
bienfaits bain froid,9,9,90,27,0.00,https://www.caldea.com/blog/benefices-eau-froide/?lang=fr,0,0,0.00,0.02,4,"[52,80,80,52,52,33,52,33,33,23,23,42]",2025-08-19,"Video, Featured snippet, People also ask, Related searches",informational,Organic
pont suspendu andorre tarif,17,17,110,15,0.00,https://www.caldea.com/fr/classic/spa-pont-tibetain-canillo,0,0,0.00,0,4630,"[15,8,11,11,44,28,23,28,44,15,11,6]",2026-02-02,"Image pack, Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
pont suspendu andorre tarif,33,33,110,15,0.00,https://www.caldea.com/fr/offres-ete,0,0,0.00,0,4630,"[15,8,11,11,44,28,23,28,44,15,11,6]",2026-02-02,"Image pack, Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
pont suspendu andorre tarif,40,40,110,15,0.00,https://www.caldea.com/blog/pont-tibetain/?lang=fr,0,0,0.00,0,4630,"[15,8,11,11,44,28,23,28,44,15,11,6]",2026-02-02,"Image pack, Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
pont suspendu andorre tarif,41,41,110,15,0.00,https://www.caldea.com/fr/premium/pont-tibeta-i-mirador-roc-del-quer,0,0,0.00,0,4630,"[15,8,11,11,44,28,23,28,44,15,11,6]",2026-02-02,"Image pack, Video, Featured snippet, Image, People also ask, Related searches",informational,Organic
engordany,82,82,90,22,0.00,https://www.caldea.com/,0,0,0.00,0.05,1430000,"[28,23,23,17,17,28,23,28,35,23,23,17]",2026-01-17,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
andorra france,67,67,50,32,0.00,https://www.caldea.com/fr/,0,0,0.00,0.01,301000000,"[4,4,4,4,4,10,18,8,18,22,4,6]",2025-12-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, See results about",informational,Organic
forfait grandvalira,17,17,480,31,0.60,https://www.caldea.com/blog/forfait-grandvalira-entree-spa/?lang=fr,0,0,0.00,0.15,360000,"[10,13,54,54,54,30,7,1,1,3,4,7]",2025-12-22,"Sitelinks, Video, Image, Ads top, People also ask, Related searches",informational,Organic
forfait grandvalira,86,86,480,31,0.60,https://www.caldea.com/,0,0,0.00,0.15,360000,"[10,13,54,54,54,30,7,1,1,3,4,7]",2025-12-22,"Sitelinks, Video, Image, Ads top, People also ask, Related searches",informational,Organic
caldea hotel,17,17,210,19,0.39,https://www.caldea.com/fr/classic/offre-hotel-andorre,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,22,22,210,19,0.39,https://www.caldea.com/fr/premium/offre-spa-hotel-centric-4,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,25,25,210,19,0.39,https://www.caldea.com/fr/,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,36,36,210,19,0.39,https://www.caldea.com/fr/premium/offre-spa-hotel-centric-4,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,38,38,210,19,0.39,https://www.caldea.com/fr/offres-avec-restaurant-et-hotel,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,39,39,210,19,0.39,https://www.caldea.com/fr/classic/offre-hotel-andorre,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,48,48,210,19,0.39,https://www.caldea.com/fr/offres-ete,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,52,52,210,19,0.39,https://www.caldea.com/fr/faq-caldea,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,55,55,210,19,0.39,https://www.caldea.com/fr/promotions,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,68,68,210,19,0.39,https://www.caldea.com/fr/entra-treatment-hotel-listing,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,72,72,210,19,0.39,https://www.caldea.com/fr/premium,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,75,75,210,19,0.39,https://www.caldea.com/fr/entra-treatment-hotel-listing,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,86,86,210,19,0.39,https://www.caldea.com/fr/reservez-maintenant,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,89,89,210,19,0.39,https://www.caldea.com/fr/horaires,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,90,90,210,19,0.39,https://www.caldea.com/fr/reservez-maintenant,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
caldea hotel,94,94,210,19,0.39,https://www.caldea.com/fr/horaires,0,0,0.00,0.66,602000,"[23,15,19,29,23,36,19,23,29,19,36,36]",2026-01-25,"Video, Image, Hotels Pack, Related searches, See results about","informational, transactional",Organic
andorre pont suspendu,36,36,50,19,0.24,https://www.caldea.com/blog/pont-tibetain/?lang=fr,0,0,0.00,0.03,33100,"[17,17,12,7,7,5,5,10,12,17,28,28]",2025-12-02,"Local pack, Image pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
mirador solar de tristaina,24,24,260,15,0.00,https://www.caldea.com/blog/mirador-solaire-tristaina/?lang=fr,0,0,0.00,0,72200,"[11,13,8,8,11,13,13,25,25,13,8,3]",2026-01-08,"Knowledge panel, Image pack, Video, Image, Related searches, Short videos",informational,Organic
mirador solar de tristaina,42,42,260,15,0.00,https://www.caldea.com/blog/mirador-solaire-tristaina/?lang=fr,0,0,0.00,0,72200,"[11,13,8,8,11,13,13,25,25,13,8,3]",2026-01-08,"Knowledge panel, Image pack, Video, Image, Related searches, Short videos",informational,Organic
balneari,62,62,590,20,0.70,https://www.caldea.com/,0,0,0.00,0.05,1990000,"[36,36,67,67,30,24,13,16,45,24,100,45]",2025-12-23,"Image, Hotels Pack, Related searches","commercial, informational",Organic
therme de spa,82,82,210,21,0.60,https://www.caldea.com/fr/,0,0,0.00,0.08,9680000,"[10,13,10,16,13,13,10,13,13,10,13,16]",2025-12-02,"Knowledge panel, Sitelinks, Video, Image, Related searches, Short videos, Ads middle",navigational,Organic
cures thermales pyrénées orientales,92,92,70,21,0.00,https://www.caldea.com/fr/,0,0,0.00,0.12,26800,"[14,14,14,78,78,78,100,64,35,50,28,21]",2025-12-27,"Local pack, Video, People also ask, Related searches",commercial,Organic
hesperia andorra,15,15,260,22,0.66,https://www.caldea.com/fr/premium/offre-flash-spa-hotel-fenix-4,0,0,0.00,0.79,277000,"[66,81,54,29,43,29,35,66,100,54,54,43]",2026-01-19,"Knowledge panel, Image, Ads bottom, People also ask, Related searches","informational, transactional",Organic
hesperia andorra,32,32,260,22,0.66,https://www.caldea.com/fr/classic/offre-flash-spa-hotel-fenix-4,0,0,0.00,0.79,277000,"[66,81,54,29,43,29,35,66,100,54,54,43]",2026-01-19,"Knowledge panel, Image, Ads bottom, People also ask, Related searches","informational, transactional",Organic
andorre web cam,96,80,50,16,0.01,https://www.caldea.com/,0,0,0.00,0,770000,"[0,0,0,0,100,0,0,0,0,0,0,1]",2026-02-05,"Video, Image, Related searches",informational,Organic
thermo centre,64,64,90,30,0.00,https://www.caldea.com/fr/,0,0,0.00,0.01,58500000,"[53,19,34,42,34,26,34,26,26,26,26,15]",2025-08-28,"Knowledge panel, Image pack, Sitelinks",navigational,Organic
caleo eau,16,16,210,25,0.00,https://www.caldea.com/fr/,0,0,0.00,0.01,23000,"[0,0,15,81,81,65,100,81,81,100,100,65]",2025-12-31,"Knowledge panel, Sitelinks, Video, People also ask, Related searches","navigational, transactional",Organic
pont tibétain canillo prix,6,6,70,,0.00,https://www.caldea.com/fr/classic/spa-pont-tibetain-canillo,0,0,0.00,0.33,1380,"[9,5,4,2,36,15,12,6,9,2,2,2]",2026-01-08,"Knowledge panel, Video, Image, People also ask, Related searches",transactional,Organic
pont tibétain canillo prix,24,24,70,,0.00,https://www.caldea.com/fr/premium/pont-tibeta-i-mirador-roc-del-quer,0,0,0.00,0.33,1380,"[9,5,4,2,36,15,12,6,9,2,2,2]",2026-01-08,"Knowledge panel, Video, Image, People also ask, Related searches",transactional,Organic
pont tibétain canillo prix,45,45,70,,0.00,https://www.caldea.com/blog/pont-tibetain/?lang=fr,0,0,0.00,0.33,1380,"[9,5,4,2,36,15,12,6,9,2,2,2]",2026-01-08,"Knowledge panel, Video, Image, People also ask, Related searches",transactional,Organic
pont tibétain canillo prix,64,64,70,,0.00,https://www.caldea.com/fr/premium/entree-pont-tibetain-et-belvedere-centric-4,0,0,0.00,0.33,1380,"[9,5,4,2,36,15,12,6,9,2,2,2]",2026-01-08,"Knowledge panel, Video, Image, People also ask, Related searches",transactional,Organic
bains eau chaude,39,39,170,19,0.00,https://www.caldea.com/fr/eaux-thermales,0,0,0.00,0,27200000,"[35,22,29,29,35,43,22,29,18,14,14,100]",2025-12-16,"Local pack, Sitelinks, Video, Video Carousel, People also ask, Related searches",commercial,Organic
caldea andorre tarif,14,14,590,29,0.12,https://www.caldea.com/fr/classic/entree-spa-2h-midi,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,16,16,590,29,0.12,https://www.caldea.com/fr/classic/acheter-entree-bebe,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,18,18,590,29,0.12,https://www.caldea.com/fr/offre-hotel-andorre,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,21,21,590,29,0.12,https://www.caldea.com/fr/promotions,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,24,24,590,29,0.12,https://www.caldea.com/fr/soin-entree,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,27,27,590,29,0.12,https://www.caldea.com/fr/conditions-speciales-handicap,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,30,30,590,29,0.12,https://www.caldea.com/fr/,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,34,34,590,29,0.12,https://www.caldea.com/fr/classic/entree-nocturne-spa,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,41,41,590,29,0.12,https://www.caldea.com/fr/classic,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,43,43,590,29,0.12,https://www.caldea.com/fr/offres-caldea-hotel,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
caldea andorre tarif,45,45,590,29,0.12,https://www.caldea.com/fr/entrees-plus,0,0,0.00,0.28,3980,"[62,62,62,36,45,30,30,30,20,20,36,45]",2025-12-21,"People also ask, Related searches",transactional,Organic
