Página,Título,Código de estado HTTP,Instrucciones Robots
https://www.caldea.com/ca/ofertes-hivern,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/ofertes-hotel-andorra-massatge,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/ofertes-inuu-hotel,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/ofertes-massatges-spa,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/ofertes-setmana-santa,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/ofertes-spa-sant-valenti,Todavía no comprobado,404 No encontrado,Permitido
https://www.caldea.com/ca/ofertes-ultima-hora,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/offers,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/origenes-treatment,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/plus/entrada-migdies,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium-tractaments,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/premium/3d-collagen-shock-60-minuts,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/abhyanga-60-min,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/aranges-massatge-aromatic,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/bicicleta-virtual-solidaria,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/detox-energie-basic-sothys-45,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/detox-energie-intensiu-sothys-75,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/diamond-experience-multisensorial-90-minuts,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/emblema-aprimament-sothys-60,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/entrada-3h-aturada-tecninca-taquilla,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/entrada-de-nit,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/entrada-menu-siam-shiki-oferta-especial,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/entrada-premium-massatge-30min-private-wellness-spa-no-ok,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/entrada-premium-menu-hard-rock,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/entrada-premium-menu-restaurant-mediterrani,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/entrada-promocio-3h,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/entrada-tarda-a-premium,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/escapada-primavera-entrada-3-hores-hotel-4,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/festival-classicand-makom,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/ie11025-entrada-premium-3-hores,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/indian-head-and-face-30,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/indonesia-ancestral-sothys-60,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-entrada-esqui-ordino-arcalis,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-entrada-hotel-panorama-menu-siam-shiki,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-entrada-massatge-1-hora-20-descompte,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-entrada-vallnord,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-especial-entrada-hotel-mola-park,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-especial-hotel-panorama-andorra,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-especial-spa-hotel-panorama,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-oxigenacio-temporada-sothys,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-premium-hotel-centric-4estrelles,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oferta-spa-nadal-entrada-arthotel-4,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/oxigenacio-temporada-sothys-60,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/padabhyanga-30,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/premium-citrus-boby-scrub-60min,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/premium-molapark-hotel-massatge-60min,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/promo-massatge-esquen-oli-cbd,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/promocio-black-friday,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/promocio-entrada-hotel-les-closes-3,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/promocio-entrada-hotel-mola-park-4,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/promocio-entrada-masatge-hotel-mola-park-4,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/promocio-entrada-massatge-hotel-les-closes-3,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/royal-citrus-ritual-60-minuts,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/shiroabhyanga-30,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/spa-hotel-les-closes-carnet-jove,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/spa-jazz-festival-andorra,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/spa-privat-30-min-exclusiu-web,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/the-cure-30-min,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/the-cure-higiene-profunda-60-min,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/tractament-abhyanga-ubtan-90,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/tractament-facial-collagen-shock-60-minuts,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/udvarthanam-75,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/premium/xiatsu-60,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/primavera-a-andorra,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/private-spa,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/private-spa-andorra,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/private-spa/ofertes-spa-privat,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/reserva-un-taller,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic-treatment,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/1-entrada-adult-1-entrada-de-nen-gratis,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/1-entrada-d-adult-1-entra-da-de-nen-gratis,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/2-entrades-termol-dic-2-entrades-infantils-gratis,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/50-en-entrada-termoludic-massatge-20-min,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/50-entrada-al-termoludic-massatge-20-min,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/aventura-spa-nens-vallnord-i-naturlandia,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/black-friday-2x1-entrada-massatge-origens-gratis,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/circ-sol-diva-termoludic-hotel-closes,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/circ-sol-hotel-espel,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/circ-sol-rebel-termoludic-hotel-centric,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/comprar-entrada-nocturna-2h,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-2-hores-termoludic-i-origens-sopar-rest-mediterrani,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-acces-origens-sopar-restaurant,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-adult-termoludic-naturlandia,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-adult-termoludic-naturlandia-temp-baixa,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-al-termoludic-1-nit-a-l-hotel-centric-4-massatge-20,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-al-termoludic-naturlandia-adults,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-al-termoludic-vallnord-pal-arinsal,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-al-termoludic-vallnord-pal-nomes-100-reserves,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-dinar-hard-rock-andorra,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/entrada-infantil-termol-dic-palau-de-gel-de-canillo,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-matins-exclusiva-web,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/entrada-nit-espectacle-gratis,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-nit-telecabina-vallnord-la-massana-pal,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/entrada-nocturna-3h-espectacles-gratis,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-nocturna-origens-gratuit,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-pal-arinsal-oferta-limitada,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/entrada-spa-dinar-restaurant-aquatic-espectacle,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/entrada-spa-i-origens-sopar-rest-blu-espectacle,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/entrada-termol-dic-palau-de-gel-de-canillo,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-termoludic-2-h-dinar-rest-aquatic-espectacles,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-termoludic-2-h-sopar-rest-aquatic-espectacles,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-termoludic-activitats-vallnord-pal-arinsal,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/entrada-termoludic-entrada-world-padel-tour,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/entrada-termoludic-karts-al-palau-de-gel-de-canillo,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/entrada-vallnord-pal-arinsal-oferta-limitada,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/entrada-vallnord-pal-oferta-limitada,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/festival-jazz-andorra,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/massatge-gravitas-45min,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/massatge-infantil-30min,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/nadal-a-caldea-entrada-spa-hotel,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-50-descompte-entrada-amb-origens-hotel-metropolis-4estrelles,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-anticipada-entrada-esqui-vallnord-hotel-closes-3,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/oferta-anticipada-entrada-esqui-vallnord-hotel-mola-park-4,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/oferta-black-friday,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/oferta-circ-sol-rebel,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-cirque-du-soleil-nen,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/oferta-dos-adults-dos-nens-gratis,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-entrada-esqui-ordino-arcalis,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/oferta-entrada-grandvalira,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-entrada-massatge-hotel-espel-50-descompte,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-entrada-matins-origens,Todavía no comprobado,404 No encontrado,Permitido
https://www.caldea.com/ca/termoludic/oferta-entrada-nit-sopar-mediterrani,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-entrada-nit-telecabina-vallnord,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-entrada-restaurante-hotel-lescloses,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/oferta-entrada-sopar-mediterrani,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-especial-familia-hotel-centric-andorra,Todavía no comprobado,301 Movido permanentemente,Permitido
https://www.caldea.com/ca/termoludic/oferta-familia-2-entrades-infatils-1-adult-gratis,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/oferta-families-2-adults-2-nens,Todavía no comprobado,302 Movido temporalmente,Permitido
https://www.caldea.com/ca/termoludic/oferta-hotel-centric-4estrelles,Todavía no comprobado,302 Movido temporalmente,Permitido
