Dirección,Código de respuesta,Tipo de contenido,Indexabilidad,Estado de indexabilidad,Nivel de profundidad,Enlaces internos,Enlaces internos únicos,Enlaces salientes,Recuento de palabras,Tiempo de respuesta,Last Modified,Elemento de enlace canónico 1,Meta robots 1,Título 1,Meta description 1,H1-1,Ancho de píxeles del título 1,Ancho de píxeles de la meta description 1
https://www.caldea.com/blog/tag/spa-caldea/,200,text/html; charset=UTF-8,No indexable,noindex,6,48,7,203,792,"2,276",,,"noindex, follow",spa caldea Archives | Caldea,,spa caldea,255,0
https://www.caldea.com/blog/escapada-otono-hotel/,200,text/html; charset=UTF-8,Indexable,,6,91,19,215,1112,"2,433",,https://www.caldea.com/blog/escapada-otono-hotel/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Halloween: la excusa perfecta para una escapada de otoño en Andorra,Sácale el máximo partido al puente de noviembre: dos noches de hotel 4 estrellas y entrada a Caldea de tres horas. Reserva ahora y pasa el mejor Halloween.,Halloween: la excusa perfecta para una escapada de otoño en Andorra,628,963
https://www.caldea.com/fr/classic,200,text/html; charset=UTF-8,Indexable,,6,26,1,168,2908,"4,629",,,"all,index,follow",Caldea Andorre : Spa Classic Eaux Thermales,"Découvrez le spa Classic  de Caldea en Andorre, un espace de détente et de bien être avec les eaux thermales les plus bénéfiques!",Le Thermoludique,405,786
https://www.caldea.com/blog/tag/boosting-circulation/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,733,"2,361",,,"noindex, follow",Boosting Circulation Archives | Caldea,,Boosting Circulation,338,0
https://www.caldea.com/blog/tag/otono-2017/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,199,776,"2,252",,,"noindex, follow",otoño 2017 Archives | Caldea,,otoño 2017,259,0
https://www.caldea.com/blog/oferta-primavera-hotel-inuu/,200,text/html; charset=UTF-8,Indexable,,6,79,15,209,1243,"2,326",,https://www.caldea.com/blog/oferta-primavera-hotel-inuu/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Oferta de primavera con entrada a Inúu y noche de hotel,"Escápate a Caldea con oferta de primavera que incluye entrada de 3 h a Inúu, spa solo para adultos, y noche en hotel cerca del centro termal.",Descubre Inúu en primavera: oferta entrada y hotel,500,866
https://www.caldea.com/blog/tag/getaway-ideas/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,39,2,189,735,"2,421",,,"noindex, follow",Getaway ideas Archives | Caldea,,Getaway ideas,290,0
https://www.caldea.com/blog/tag/tirolina/,200,text/html; charset=UTF-8,No indexable,noindex,6,45,4,200,775,"2,346",,,"noindex, follow",tirolina Archives | Caldea,,tirolina,221,0
https://www.caldea.com/blog/tag/spectacle-dacrobaties/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,38,3,196,782,"2,176",,,"noindex, follow",spectacle d’acrobaties Archives | Caldea,,spectacle d’acrobaties,359,0
https://www.caldea.com/blog/tag/funda-movil-sumergible/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,199,778,"2,408",,,"noindex, follow",funda móvil sumergible Archives | Caldea,,funda móvil sumergible,369,0
https://www.caldea.com/classic/oferta-entrada-masaje-30minutos-exclusiva-web-20-descuento,200,text/html; charset=UTF-8,Indexable,,6,21,1,153,996,"0,409",,,"all,index,follow",Oferta con entrada al Termolúdico y masaje de 30 min. ¡Exclusiva web!,Oferta solo disponible en nuestra web: 20% de descuento en tu entrada a Caldea + masaje de 30 minutos que además te dará acceso al espacio Orígenes,¡Mañanas de invierno! 20% Entrada Termolúdico + masaje 30 min.,629,940
https://www.caldea.com/en/premium/red-bar-dinner-unnic,200,text/html; charset=UTF-8,Indexable,,6,21,2,146,982,"4,600",,,"all, index, follow",Premium admission + dinner at UNNIC’s Red Bar,,Premium admission + dinner at UNNIC’s Red Bar,432,0
https://www.caldea.com/blog/tag/festival-de-musica-aire-libre/,200,text/html; charset=UTF-8,No indexable,noindex,6,43,2,200,784,"2,479",,,"noindex, follow",festival de música aire libre Archives | Caldea,,festival de música aire libre,405,0
https://www.caldea.com/blog/reis-andorra/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,83,17,212,1194,"2,269",,https://www.caldea.com/blog/reis-andorra/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Viu en família la màgia de la nit de Reis a Andorra,"Fes les maletes i aprofita el cap de setmana de Reis per sorprendre a la teva família: cavalcades, regals i una experiència única a Caldea.",La màgia de la nit de Reis a Andorra,443,833
https://www.caldea.com/blog/tag/projecte-caldea-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,40,5,193,770,"2,372",,,"noindex, follow",projecte caldea Archives | Caldea,,projecte caldea,296,0
https://www.caldea.com/blog/tag/massage-100-sur-mesure/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,37,2,193,773,"2,260",,,"noindex, follow",massage 100% sur mesure Archives | Caldea,,massage 100% sur mesure,400,0
https://www.caldea.com/css/common.css.php?v1=20260206002611&&bootstrap.min.css&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&contactUs.css&style.css&index.css&faq-style.css&responsive-tabs-css.css&faq-style.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,145",,,,,,,0,0
https://www.caldea.com/blog/tag/spa-infantil-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,42,3,205,809,"2,658",,,"noindex, follow",spa infantil Archives | Caldea,,spa infantil,258,0
https://www.caldea.com/blog/tag/gastronomia-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,44,5,205,804,"2,250",,,"noindex, follow",gastronomía Archives | Caldea,,gastronomía,272,0
https://www.caldea.com/blog/tag/escapades-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,48,9,204,800,"2,579",,,"noindex, follow",escapades Archives | Caldea,,escapades,255,0
https://www.caldea.com/ca/inuu/detox-energie-intensiu-sothys-75,301,text/html; charset=UTF-8,No indexable,Redirigido,6,1,1,0,0,"0,046",,,,,,,0,0
https://www.caldea.com/blog/otono-comida-sana-temporada/alimentos-temporada/,301,text/html; charset=UTF-8,No indexable,Redirigido,6,4,4,0,0,"0,249",,,,,,,0,0
https://www.caldea.com/blog/tag/famille/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,40,5,202,804,"2,265",,,"noindex, follow",famille Archives | Caldea,,famille,221,0
https://www.caldea.com/blog/siam-shiki/,200,text/html; charset=UTF-8,Indexable,,6,100,22,217,1187,"2,892",,https://www.caldea.com/blog/siam-shiki/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Escápate a Caldea con entrada a Inúu y restaurante Siam Shiki,Este verano vuelven las experiencias gastronómicas y en Caldea puedes combinar las aguas termales con los sabores del restaurante Siam Shiki.,Una escapada gastronómica a Caldea para los más foodlovers,557,892
https://www.caldea.com/inuu/oferta-spa-navidad-entrada-hotel-les-closes-3,301,text/html; charset=UTF-8,No indexable,Redirigido,6,1,1,0,0,"0,042",,,,,,,0,0
https://www.caldea.com/css/common.css.php?v1=20260206002358&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&form.css&reservar-menu.css&lightslider.css&lsting.css&style-reservar.css&callender.css&style-select.css&easy-responsive-tabs.css&detailspage.css&style-register.css&popup1.css&responsive.css&colorbox.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,182",,,,,,,0,0
https://www.caldea.com/blog/tag/entrada-plus-migdia/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,202,799,"3,153",,,"noindex, follow",Entrada Plus Migdia Archives | Caldea,,Entrada Plus Migdia,337,0
https://www.caldea.com/blog/tag/reyes-familia/,200,text/html; charset=UTF-8,No indexable,noindex,6,46,5,200,777,"3,003",,,"noindex, follow",reyes familia Archives | Caldea,,reyes familia,274,0
https://www.caldea.com/blog/tag/japones-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,46,7,217,852,"2,993",,,"noindex, follow",japonés Archives | Caldea,,japonés,229,0
https://www.caldea.com/blog/tag/ski-vallnord/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,42,5,192,751,"2,912",,,"noindex, follow",ski vallnord Archives | Caldea,,ski vallnord,260,0
https://www.caldea.com/blog/tag/relaxacio/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,50,11,222,887,"2,330",,,"noindex, follow",relaxació Archives | Caldea,,relaxació,240,0
https://www.caldea.com/blog/tag/cocktail-nights-fr/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,40,5,202,806,"2,557",,,"noindex, follow",cocktail nights Archives | Caldea,,cocktail nights,288,0
https://www.caldea.com/blog/tag/productes-de-temporada/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,42,3,204,811,"2,812",,,"noindex, follow",productes de temporada Archives | Caldea,,productes de temporada,378,0
https://www.caldea.com/blog/tractaments-bellesa-inuu/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,59,9,205,1183,"2,602",,https://www.caldea.com/blog/tractaments-bellesa-inuu/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Tractaments de bellesa per recuperar la llum de la pell,Després de l'estiu cuida la pell i recupera la lluminositat de cos i cara amb els tractaments de bellesa de la marca de cosmètics Sothys.,Tractaments de bellesa per recuperar la pell després de l’estiu,486,819
https://www.caldea.com/blog/tag/regal-de-lamic-invisible/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,202,802,"2,496",,,"noindex, follow",regal de l'amic invisible Archives | Caldea,,regal de l’amic invisible,366,0
https://www.caldea.com/blog/tag/restaurant-blu/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,44,5,211,840,"2,703",,,"noindex, follow",restaurant blu Archives | Caldea,,restaurant blu,284,0
https://www.caldea.com/blog/tag/grapefruit-bath/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,41,4,195,761,"2,383",,,"noindex, follow",Grapefruit bath Archives | Caldea,,Grapefruit bath,295,0
https://www.caldea.com/blog/tag/escapadas-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,48,9,216,849,"2,460",,,"noindex, follow",escapadas Archives | Caldea,,escapadas,255,0
https://www.caldea.com/css/common.css.php?v1=20260206003419&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&reservar-menu.css&bootstrap.min.css&callender.css&lsting.css&style-select.css&lightslider.css&detailspage.css&popup1.css&colorbox.css&style-reservar.css&style-register.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,075",,,,,,,0,0
https://www.caldea.com/premium/detox-energie-basico-sothys-45,302,text/html; charset=UTF-8,No indexable,Redirigido,6,0,0,0,0,"0,315",,,,,,,0,0
https://www.caldea.com/blog/tag/hotel-a-caldea-en/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,42,5,189,742,"2,433",,,"noindex, follow",hotel a caldea Archives | Caldea,,hotel a caldea,284,0
https://www.caldea.com/blog/tag/talleres-nutricion/,200,text/html; charset=UTF-8,No indexable,noindex,6,45,4,206,801,"2,901",,,"noindex, follow",talleres nutrición Archives | Caldea,,talleres nutrición,309,0
https://www.caldea.com/blog/lagos-andorra/,200,text/html; charset=UTF-8,Indexable,,6,88,18,213,1313,"2,964",,https://www.caldea.com/blog/lagos-andorra/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Rutas de senderismo en Andorra: 3 lagos para toda la familia,Este verano ven a conocer los tres lagos con más encanto de Andorra y compra tu entrada a Caldea para recuperar fuerzas después de un día de montaña,En verano ven a Andorra y descubre tres lagos con mucho encanto,543,952
https://www.caldea.com/blog/llacuna-panoramica-termoludic/?lang=ca,200,text/html; charset=UTF-8,Indexable,,6,71,13,210,1121,"2,599",,https://www.caldea.com/blog/llacuna-panoramica-termoludic/?lang=ca,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","A la tardor, segueix la diversió a la llacuna panoràmica de Caldea","Encara que l'estiu arriba a la seva fi, la tardor també és una bona època per gaudir de l'spa termal d'Andorra i de la seva llacuna panoràmica.",La llacuna panoràmica de Caldea també és per a la tardor,578,860
https://www.caldea.com/blog/tag/andorra-aguas-termales-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,45,6,210,839,"2,423",,,"noindex, follow",andorra aguas termales Archives | Caldea,,andorra aguas termales,372,0
https://www.caldea.com/blog/category/massages/page/7/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,40,3,226,884,"2,621",,,"noindex, follow",Massages Archives | Page 7 sur 8 | Caldea,,Massages,376,0
https://www.caldea.com/blog/tendences-mode-automne-2017/?lang=fr,200,text/html; charset=UTF-8,Indexable,,6,90,20,207,1141,"2,267",,https://www.caldea.com/blog/tendences-mode-automne-2017/?lang=fr,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",Les tendances de mode pour la saison d'automne 2017,"Découvrez les tendances en vêtements et chaussures pour cet automne avec INÚU, l’espace Adults Only de CALDEA et rénovez votre garde-robe à Andorre",Les tendances de mode pour l‘automne 2017,490,949
https://www.caldea.com/blog/tag/gift-experiences/?lang=en,200,text/html; charset=UTF-8,No indexable,noindex,6,40,3,192,752,"2,743",,,"noindex, follow",gift experiences Archives | Caldea,,gift experiences,302,0
https://www.caldea.com/blog/tag/acces-caldea-classic/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,39,4,196,781,"2,258",,,"noindex, follow",Accès Caldea Classic Archives | Caldea,,Accès Caldea Classic,349,0
https://www.caldea.com/fr/massages/partiel,301,text/html; charset=UTF-8,No indexable,Redirigido,6,1,1,0,0,"0,045",,,,,,,0,0
https://www.caldea.com/blog/copa-europa-esqui-alpino/,200,text/html; charset=UTF-8,Indexable,,6,136,34,230,1184,"2,839",,https://www.caldea.com/blog/copa-europa-esqui-alpino/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",La elite del esquí alpino se reúne en Andorra para la Copa de Europa FIS,"Grandvalira acogerá las finales de la Copa de Europa FIS en la que participarán deportistas internacionales y también andorranas, como Mireia Gutiérrez",Cita ineludible de la elite del esquí alpino en Andorra en las finales de la Copa de Europa FIS,639,940
https://www.caldea.com/inuu/the-cure-higiene-profunda-60-min,301,text/html; charset=UTF-8,No indexable,Redirigido,6,5,5,0,0,"0,037",,,,,,,0,0
http://www.caldea.com/ca/entrada-y-cena-en-el-restaurante-acuatico_o34650.htm,301,text/html,No indexable,Redirigido,6,1,1,0,0,"0,044",,,,,,,0,0
https://www.caldea.com/blog/san-valentin-en-inuu/,200,text/html; charset=UTF-8,Indexable,,6,67,11,208,1165,"2,966",,https://www.caldea.com/blog/san-valentin-en-inuu/,"index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",San Valentín en Inúu: una experiencia única para parejas,"En febrero vive la magia de San Valentín en Inúu con la entrada, el private Spa y la cena en el restaurante Siam Shiki. Ideal para las parejas más románticas.",San Valentín en Inúu: una experiencia única para parejas,503,953
https://www.caldea.com/inuu/entrada-menu-siam-shiki-oferta-especial,301,text/html; charset=UTF-8,No indexable,Redirigido,6,3,3,0,0,"0,046",,,,,,,0,0
https://www.caldea.com/blog/tag/spa-per-a-nens/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,47,8,219,880,"3,270",,,"noindex, follow",spa per a nens Archives | Caldea,,spa per a nens,289,0
https://www.caldea.com/css/common.css.php?v1=20260206002530&&owl.carousel.css&easy-responsive-tabs.css&select2.min.css&jquery-ui.css&common.css&style.css&index.css&form.css&reservar-menu.css&lightslider.css&lsting.css&style-reservar.css&callender.css&style-select.css&easy-responsive-tabs.css&detailspage.css&style-register.css&popup1.css&responsive.css&colorbox.css&jquery.mCustomScrollbar.css&bootstrap.min.css&infobox3-control.css&subscription-control.css&topbar-control.css&footer-control.css&copyright-control.css&responsive-control.css,200,text/css;charset=UTF-8,Indexable,,6,0,0,0,0,"0,071",,,,,,,0,0
https://www.caldea.com/blog/tag/eau-thermale/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,47,12,220,880,"3,224",,,"noindex, follow",eau thermale Archives | Caldea,,eau thermale,278,0
https://www.caldea.com/blog/tag/spa-i-gastronomia/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,41,2,201,798,"3,051",,,"noindex, follow",spa i gastronomia Archives | Caldea,,spa i gastronomia,319,0
https://www.caldea.com/blog/tag/acces-caldea-premium-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,44,5,207,820,"3,226",,,"noindex, follow",Accès Caldea Premium Archives | Caldea,,Accès Caldea Premium,368,0
https://www.caldea.com/blog/tag/beneficis-per-a-la-pell/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,42,3,204,808,"2,987",,,"noindex, follow",Beneficis per a la pell Archives | Caldea,,Beneficis per a la pell,349,0
https://www.caldea.com/blog/tag/hotel-andorra-ca/?lang=ca,200,text/html; charset=UTF-8,No indexable,noindex,6,43,4,202,812,"2,551",,,"noindex, follow",hotel andorra Archives | Caldea,,hotel andorra,278,0
https://www.caldea.com/blog/tag/soins-exclusifs-et-diversite-dexperiences/?lang=fr,200,text/html; charset=UTF-8,No indexable,noindex,6,37,2,193,777,"2,811",,,"noindex, follow",Soins exclusifs et diversité d’expériences Archives | Caldea,,Soins exclusifs et diversité d’expériences,525,0
