Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
regala amor,18,18,140,39,0.43,https://www.caldea.com/regala-caldea,0,0,0.00,1,63800000,"[15,35,18,11,23,28,28,18,15,15,23,28]",2026-01-04,"Knowledge panel, Sitelinks, Video, Related searches",navigational,Organic
nieva en ingles,77,77,590,33,0.00,https://www.caldea.com/,0,0,0.00,0,682000,"[76,76,76,100,55,45,36,30,45,0,24,0]",2026-01-28,"Instant answer, Video, People also ask",informational,Organic
buscounchollo nochevieja,40,40,90,22,0.20,https://www.caldea.com/,0,0,0.00,0.21,3590,"[100,3,3,3,3,3,3,3,0,5,15,35]",2026-01-08,"People also ask, Related searches",transactional,Organic
grandvalira precio forfait,23,23,110,27,0.14,https://www.caldea.com/classic/oferta-spa-esqui-grandvalira,0,0,0.00,0.43,397000,"[16,24,10,8,2,0,1,0,2,3,3,30]",2026-01-05,"Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
grandvalira precio forfait,53,53,110,27,0.14,https://www.caldea.com/,0,0,0.00,0.43,397000,"[16,24,10,8,2,0,1,0,2,3,3,30]",2026-01-05,"Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
grandvalira precio forfait,86,86,110,27,0.14,https://www.caldea.com/ofertas,0,0,0.00,0.43,397000,"[16,24,10,8,2,0,1,0,2,3,3,30]",2026-01-05,"Video, Image, Ads bottom, People also ask, Related searches","navigational, transactional",Organic
telecabina tristaina precio,7,7,40,10,0.00,https://www.caldea.com/classic/entrada-mirador-solar-tristaina,0,0,0.00,0.02,74300,"[41,23,11,17,11,11,11,11,11,11,41,82]",2025-12-16,"Sitelinks, Video, Image, Related searches, AI overview",transactional,Organic
telecabina tristaina precio,45,45,40,10,0.00,https://www.caldea.com/premium/entrada-gold-mirador-solar-tristaina,0,0,0.00,0.02,74300,"[41,23,11,17,11,11,11,11,11,11,41,82]",2025-12-16,"Sitelinks, Video, Image, Related searches, AI overview",transactional,Organic
circ de soleil andorra 2025,30,30,260,25,0.34,https://www.caldea.com/ofertas-circo-sol-andorra,0,0,0.00,0.19,181000,"[0,0,1,1,2,11,100,46,1,0,0,0]",2026-01-30,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
circ de soleil andorra 2025,31,31,260,25,0.34,https://www.caldea.com/ofertas-circo-sol-andorra,0,0,0.00,0.19,181000,"[0,0,1,1,2,11,100,46,1,0,0,0]",2026-01-30,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
circ de soleil andorra 2025,53,53,260,25,0.34,https://www.caldea.com/premium/oferta-cirque-du-soleil,0,0,0.00,0.19,181000,"[0,0,1,1,2,11,100,46,1,0,0,0]",2026-01-30,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
aire ancient spa,49,49,210,,0.05,https://www.caldea.com/,0,0,0.00,0.4,2350000,"[1,5,6,2,0,0,24,24,24,30,30,30]",2025-12-31,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
aguas templadas,35,35,70,22,0.00,https://www.caldea.com/aguas-termales,0,0,0.00,0.33,1160000,"[42,65,53,65,3,7,7,7,7,7,7,7]",2026-01-12,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
andorre hôtel,51,51,170,20,0.46,https://www.caldea.com/ofertas-caldea-hotel,0,0,0.00,0.88,44400000,"[35,18,14,14,18,22,18,54,81,43,54,54]",2026-01-27,"Video, Image, Hotels Pack, People also ask, Related searches",commercial,Organic
andorre hôtel,84,84,170,20,0.46,https://www.caldea.com/,0,0,0.00,0.88,44400000,"[35,18,14,14,18,22,18,54,81,43,54,54]",2026-01-27,"Video, Image, Hotels Pack, People also ask, Related searches",commercial,Organic
hoteles para parejas con jacuzzi barcelona,97,97,90,10,0.21,https://www.caldea.com/,0,0,0.00,0.97,1080000,"[64,64,52,41,82,64,41,23,5,29,100,11]",2025-12-12,"Sitelinks, Video, Image, Hotels Pack, Related searches",transactional,Organic
hoteles soldeu,67,67,260,25,0.74,https://www.caldea.com/,0,0,0.00,0.91,244000,"[100,36,19,15,7,4,10,23,36,36,29,29]",2026-01-04,"Sitelinks, Video, Image, Ads top, Ads bottom, Hotels Pack, Related searches",commercial,Organic
actividades calpe,78,78,90,16,0.47,https://www.caldea.com/,0,0,0.00,0.87,2780000,"[0,7,2,2,23,17,53,66,53,12,7,2]",2026-01-22,"Video, Image, Related searches, See results about",commercial,Organic
mq restaurante bar,37,37,210,29,0.00,https://www.caldea.com/,0,0,0.00,0.01,155000,"[7,5,43,82,82,82,100,53,43,53,66,66]",2026-01-07,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
grandvslira,73,73,40,,0.26,https://www.caldea.com/,0,0,0.00,0.32,1130000,"[100,78,50,35,21,35,0,0,0,7,7,28]",2026-01-16,"Local pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches, See results about",navigational,Organic
residence andorra,87,87,70,20,0.59,https://www.caldea.com/ca/promocions-per-residents-andorra,0,0,0.00,0.2,42900000,"[6,6,6,21,28,43,6,6,6,6,100,21]",2025-12-25,"Sitelinks, Video, Image, Hotels Pack, People also ask, Related searches","informational, transactional",Organic
restaurantes cerca del thyssen,52,52,50,15,0.27,https://www.caldea.com/ofertas,0,0,0.00,0.48,1080000,"[53,19,34,26,26,34,7,7,7,7,7,7]",2025-12-27,"Local pack, Sitelinks, Video, Image, Ads bottom, Related searches",commercial,Organic
cala cerca de altea,54,54,50,15,0.00,https://www.caldea.com/,0,0,0.00,0.07,2980000,"[2,2,2,2,0,12,0,36,1,9,2,2]",2026-01-20,"Local pack, Image pack, Video, Image, People also ask, Related searches",commercial,Organic
hotel con jacuzzi cataluña,89,89,140,7,0.27,https://www.caldea.com/,0,0,0.00,1,870000,"[7,9,17,48,17,7,9,32,11,11,11,9]",2025-12-29,"Sitelinks, Video, Image, Hotels Pack, Related searches","informational, transactional",Organic
patinaje sobre hielo andorra,14,14,90,19,0.25,https://www.caldea.com/classic/oferta-palacio-de-hielo-canillo-adulto,0,0,0.00,0.05,190000,"[35,66,35,18,8,14,8,8,14,14,10,14]",2025-12-25,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
patinaje sobre hielo andorra,59,59,90,19,0.25,https://www.caldea.com/classic/oferta-palacio-de-hielo-canillo-nino,0,0,0.00,0.05,190000,"[35,66,35,18,8,14,8,8,14,14,10,14]",2025-12-25,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
patinaje sobre hielo andorra,88,88,90,19,0.25,https://www.caldea.com/ofertas,0,0,0.00,0.05,190000,"[35,66,35,18,8,14,8,8,14,14,10,14]",2025-12-25,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
spa dinosaurios,7,7,140,22,0.22,https://www.caldea.com/classic,0,0,0.00,0.63,5990000,"[21,65,65,100,81,34,21,34,28,28,34,53]",2026-01-10,"Knowledge panel, Video, Image, Hotels Pack, Video Carousel, People also ask, Related searches","informational, transactional",People also ask
andorra tiene roaming,20,20,70,15,2.80,https://www.caldea.com/blog/roaming-andorra/,0,0,0.00,0.39,3280000,"[66,66,33,23,23,14,19,33,66,23,19,23]",2026-01-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
hotel girona spa,86,86,40,11,0.50,https://www.caldea.com/,0,0,0.00,0.91,3990000,"[21,35,28,28,21,64,21,35,35,21,28,28]",2026-02-01,"Video, Image, Hotels Pack, Related searches",commercial,Organic
hay nieve en andorra la vella hoy,47,47,70,25,0.11,https://www.caldea.com/,0,0,0.00,0.05,345000,"[5,3,5,5,7,1,1,1,1,1,1,13]",2026-01-27,"Instant answer, Video, People also ask, Related searches",informational,Organic
hay nieve en andorra la vella hoy,76,76,70,25,0.11,https://www.caldea.com/entradas,0,0,0.00,0.05,345000,"[5,3,5,5,7,1,1,1,1,1,1,13]",2026-01-27,"Instant answer, Video, People also ask, Related searches",informational,Organic
ofertas spa,28,28,1000,26,0.33,https://www.caldea.com/,0,0,0.00,1,66400000,"[84,68,100,84,20,31,20,46,52,37,31,25]",2026-02-01,"Local pack, Video, Related searches",commercial,Organic
vales para parejas,58,58,390,16,0.22,https://www.caldea.com/,0,0,0.00,0.99,5740000,"[41,30,36,13,10,10,7,7,4,5,7,10]",2026-01-21,"Image pack, Video, Image, Related searches","informational, transactional",Organic
museu de les aigues,51,51,590,43,0.00,https://www.caldea.com/,0,0,0.00,0.01,54100,"[36,66,66,100,81,100,100,66,54,100,81,66]",2026-01-29,"Knowledge panel, Sitelinks, Video, Image, Related searches",navigational,Organic
ofertas ski andorra,59,59,140,13,0.51,https://www.caldea.com/,0,0,0.00,0.82,1080000,"[54,54,23,12,6,4,2,9,4,6,9,19]",2026-01-18,"Video, Image, Ads bottom, Related searches","commercial, informational",Organic
internet andorra,15,15,170,13,1.77,https://www.caldea.com/blog/roaming-andorra/,0,0,0.00,1,107000000,"[5,3,4,7,7,5,5,4,3,4,7,7]",2025-12-11,"Sitelinks, Video, Related searches, AI overview",informational,Organic
nota simple cuanto cuesta,88,88,30,20,0.68,https://www.caldea.com/entradas,0,0,0.00,0.64,43900000,"[50,50,50,75,100,75,75,50,50,75,50,50]",2026-01-01,"Sitelinks, Related searches, AI overview",informational,Organic
andorrano madrid,42,42,260,18,0.23,https://www.caldea.com/,0,0,0.00,0.14,291000,"[4,5,7,9,7,7,7,11,48,72,100,59]",2026-01-19,"Knowledge panel, Video, Image, People also ask, Related searches",navigational,Organic
aguas termales arnedillo,82,82,720,26,0.29,https://www.caldea.com/,0,0,0.00,0.1,16800,"[10,7,13,13,13,13,22,29,13,10,13,20]",2025-12-14,"Local pack, Sitelinks, Video, Image, Related searches, Short videos",commercial,Organic
mejores h,64,64,110,30,0.00,https://www.caldea.com/entradas,0,0,0.00,0,993000000,"[52,66,66,42,66,33,52,52,42,52,33,33]",2025-12-26,"Image pack, Video, People also ask","commercial, informational",Organic
andorra tiempo,64,64,8100,39,0.40,https://www.caldea.com/nuestro-spa,0,0,0.00,0,63600000,"[100,81,44,54,44,16,24,44,66,29,29,81]",2026-01-27,"Instant answer, Video, People also ask, Related searches, See results about",informational,Organic
restaurante caldes,45,45,260,24,0.00,https://www.caldea.com/,0,0,0.00,0.04,491000,"[44,44,44,100,81,81,54,66,6,15,6,5]",2026-01-21,"Local pack, Video, Image, Related searches",commercial,Organic
restaurante caldes,84,84,260,24,0.00,https://www.caldea.com/ofertas,0,0,0.00,0.04,491000,"[44,44,44,100,81,81,54,66,6,15,6,5]",2026-01-21,"Local pack, Video, Image, Related searches",commercial,Organic
banys barcelona,69,69,50,,0.40,https://www.caldea.com/,0,0,0.00,0.45,857000,"[18,18,18,18,18,18,18,81,36,100,63,100]",2026-01-14,"Knowledge panel, Video, Image, People also ask, Related searches","informational, transactional",Organic
dormir en calpe,87,87,210,21,0.88,https://www.caldea.com/,0,0,0.00,0.77,822000,"[17,28,28,28,35,43,53,66,82,100,66,43]",2025-12-26,"Sitelinks, Video, Image, Hotels Pack, Related searches",commercial,Organic
aqua parking alicante,46,46,110,25,0.27,https://www.caldea.com/,0,0,0.00,0.58,576000,"[82,64,52,64,64,64,64,100,82,82,52,82]",2026-01-30,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
vieja caldera,40,40,90,23,0.00,https://www.caldea.com/,0,0,0.00,0.01,3610000,"[14,11,7,17,9,5,5,7,7,5,7,7]",2026-01-22,"Knowledge panel, Image pack, Video, People also ask, Related searches","informational, transactional",Organic
hotel barato calella,67,67,110,18,0.43,https://www.caldea.com/,0,0,0.00,0.84,270000,"[4,0,2,1,0,4,2,100,10,7,5,4]",2025-12-21,"Video, Image, Ads bottom, Hotels Pack, Related searches",transactional,Organic
best pools in barcelona,76,76,50,20,0.00,https://www.caldea.com/,0,0,0.00,0.37,77200000,"[14,14,14,14,14,14,14,100,100,100,14,14]",2025-12-26,"Knowledge panel, Sitelinks, Video, People also ask, Related searches, AI overview","commercial, informational",Organic
actividades gratuitas en calella,43,43,90,11,0.00,https://www.caldea.com/entradas,0,0,0.00,0.01,15000,"[11,29,29,52,29,64,82,82,82,100,64,23]",2026-01-19,"Video, People also ask, Related searches, AI overview",informational,Organic
hoteles caldea,11,11,170,25,0.44,https://www.caldea.com/ca/ofertes-caldea-hotel,0,0,0.00,0.86,81700,"[20,31,5,8,1,0,0,2,5,13,13,8]",2026-01-24,"Video, Image, Hotels Pack, Related searches, See results about",transactional,Organic
hoteles caldea,21,21,170,25,0.44,https://www.caldea.com/entrada-premium,0,0,0.00,0.86,81700,"[20,31,5,8,1,0,0,2,5,13,13,8]",2026-01-24,"Video, Image, Hotels Pack, Related searches, See results about",transactional,Organic
hoteles caldea,25,25,170,25,0.44,https://www.caldea.com/classic/andorra-oferta-hotel-familia,0,0,0.00,0.86,81700,"[20,31,5,8,1,0,0,2,5,13,13,8]",2026-01-24,"Video, Image, Hotels Pack, Related searches, See results about",transactional,Organic
hoteles caldea,29,29,170,25,0.44,https://www.caldea.com/hotel,0,0,0.00,0.86,81700,"[20,31,5,8,1,0,0,2,5,13,13,8]",2026-01-24,"Video, Image, Hotels Pack, Related searches, See results about",transactional,Organic
hoteles caldea,34,34,170,25,0.44,https://www.caldea.com/classic/promo-spa-hotel-delfos-4,0,0,0.00,0.86,81700,"[20,31,5,8,1,0,0,2,5,13,13,8]",2026-01-24,"Video, Image, Hotels Pack, Related searches, See results about",transactional,Organic
hoteles caldea,41,41,170,25,0.44,https://www.caldea.com/parejas,0,0,0.00,0.86,81700,"[20,31,5,8,1,0,0,2,5,13,13,8]",2026-01-24,"Video, Image, Hotels Pack, Related searches, See results about",transactional,Organic
hoteles caldea,81,81,170,25,0.44,https://www.caldea.com/ofertas,0,0,0.00,0.86,81700,"[20,31,5,8,1,0,0,2,5,13,13,8]",2026-01-24,"Video, Image, Hotels Pack, Related searches, See results about",transactional,Organic
hoteles caldea,89,89,170,25,0.44,https://www.caldea.com/ca/ofertes-caldea-hotel,0,0,0.00,0.86,81700,"[20,31,5,8,1,0,0,2,5,13,13,8]",2026-01-24,"Video, Image, Hotels Pack, Related searches, See results about",transactional,Organic
alquiler habitacion en la laguna,54,54,50,24,0.54,https://www.caldea.com/faq-caldea,0,0,0.00,0.08,4630000,"[36,0,45,36,36,36,36,45,100,100,81,45]",2026-01-02,"Sitelinks, Video, Related searches",navigational,Organic
andorra en europa,41,44,320,39,0.00,https://www.caldea.com/,0,0,0.00,0,210000000,"[66,81,44,44,35,35,35,44,100,81,35,44]",2026-02-05,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Related searches",informational,Organic
cuando nieva en andorra,42,42,260,20,0.00,https://www.caldea.com/,0,0,0.00,0,287000,"[30,45,67,30,20,5,2,2,1,3,5,10]",2025-12-18,"Instant answer, Sitelinks, Video, Featured snippet, Image, Ads bottom, Related searches",informational,Organic
restaurante deimos,13,13,90,22,0.00,https://www.caldea.com/restaurantes,0,0,0.00,0,88600,"[100,78,50,64,64,78,50,78,78,78,64,64]",2025-12-30,"Knowledge panel, Video, People also ask",informational,Organic
balneario de andorra caldea,1,1,110,25,0.13,https://www.caldea.com/aguas-termales,0,0,0.00,0.88,183000,"[100,33,66,33,33,0,33,66,80,66,80,52]",2026-01-24,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",navigational,AI overview
balneario de andorra caldea,4,4,110,25,0.13,https://www.caldea.com/blog/beneficios-agua-termal-caldea/,0,0,0.00,0.88,183000,"[100,33,66,33,33,0,33,66,80,66,80,52]",2026-01-24,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",navigational,Image pack
balneario de andorra caldea,4,4,110,25,0.13,https://www.caldea.com/que-es-caldea,0,0,0.00,0.88,183000,"[100,33,66,33,33,0,33,66,80,66,80,52]",2026-01-24,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",navigational,Image pack
fitness valle de las cañas,30,30,170,,1.04,https://www.caldea.com/nuestro-spa,0,0,0.00,0.06,298000,"[80,100,66,100,80,66,52,52,66,80,100,66]",2026-01-27,"Knowledge panel, Sitelinks, People also ask, Related searches",navigational,Organic
hard rock cafe andorra,7,7,110,24,0.00,https://www.caldea.com/blog/oferta-caldea-hard-rock-cafe-andorra/,0,0,0.00,0.05,692000,"[43,22,14,22,18,10,14,22,29,10,18,18]",2026-01-19,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,Image pack
hard rock cafe andorra,11,11,110,24,0.00,https://www.caldea.com/blog/oferta-caldea-hard-rock-cafe-andorra/,0,0,0.00,0.05,692000,"[43,22,14,22,18,10,14,22,29,10,18,18]",2026-01-19,"Knowledge panel, Image pack, Video, Image, People also ask, Related searches",informational,Organic
grandvalira contacto,34,34,40,26,0.00,https://www.caldea.com/,0,0,0.00,0.06,692000,"[23,18,8,8,3,3,3,3,3,3,3,3]",2026-01-24,"Local pack, Image, Related searches",navigational,Organic
grandvalira contacto,73,73,40,26,0.00,https://www.caldea.com/ofertas,0,0,0.00,0.06,692000,"[23,18,8,8,3,3,3,3,3,3,3,3]",2026-01-24,"Local pack, Image, Related searches",navigational,Organic
balnearios alicante,61,61,720,21,0.23,https://www.caldea.com/,0,0,0.00,0.99,489000,"[46,37,20,52,68,37,16,20,20,25,16,52]",2026-01-29,"Image, Hotels Pack, People also ask, Related searches, See results about",transactional,Organic
balnearios con aguas termales,47,47,170,36,0.12,https://www.caldea.com/,0,0,0.00,0.94,5230000,"[66,80,66,100,80,42,52,80,80,80,80,100]",2026-01-27,"Local pack, Image pack, Video, Image, People also ask, Related searches",commercial,Organic
venta el caldero,55,55,3600,28,0.00,https://www.caldea.com/entradas,0,0,0.00,0,5060000,"[81,66,35,53,81,66,81,100,66,81,66,66]",2026-01-24,"Knowledge panel, Image pack, Video, Image, Related searches","informational, transactional",Organic
baño sauna,66,66,70,15,0.80,https://www.caldea.com/nuestro-spa,0,0,0.00,1,13200000,"[50,64,50,64,64,50,35,50,64,50,50,50]",2025-12-27,"Local pack, Video, Featured snippet, Image, Popular products, Related searches",informational,Organic
tratamientos termicos especiales,68,68,70,19,0.00,https://www.caldea.com/,0,0,0.00,0.01,908000,"[23,11,11,64,11,82,64,11,82,11,100,52]",2025-12-25,"Knowledge panel, Sitelinks, Video, People also ask",navigational,Organic
piscinas naturales zaragoza,80,80,170,15,0.00,https://www.caldea.com/,0,0,0.00,0,1090000,"[2,1,1,1,1,1,2,2,8,45,36,30]",2025-12-13,"Local pack, Image pack, Sitelinks, Video, Image, Related searches",commercial,Organic
comprar sauna exterior,63,63,90,11,0.56,https://www.caldea.com/,0,0,0.00,1,6390000,"[41,29,52,64,64,52,52,41,41,23,52,82]",2025-12-11,"Local pack, Video, Popular products, Related searches",transactional,Organic
comprar sauna exterior,83,83,90,11,0.56,https://www.caldea.com/reserva-ahora,0,0,0.00,1,6390000,"[41,29,52,64,64,52,52,41,41,23,52,82]",2025-12-11,"Local pack, Video, Popular products, Related searches",transactional,Organic
