Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
shiatsu therapy,81,81,210,49,0.00,https://www.caldea.com/blog/shiatsu-massage-benefits/?lang=en,0,0,0.00,0.06,6240000,"[42,65,26,65,100,80,80,100,80,100,34,100]",2025-12-22,"Local pack, Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic
shatzu,70,70,30,50,0.44,https://www.caldea.com/blog/shiatsu-massage-benefits/?lang=en,0,0,0.00,0.06,18400000,"[0,0,0,0,100,0,0,3,0,3,3,0]",2025-12-19,"Knowledge panel, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
la piscina mas grande del mundo,68,68,110,18,0.00,https://www.caldea.com/,0,0,0.00,0,147000000,"[18,11,11,35,18,18,23,18,11,18,18,15]",2025-12-21,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
amor para los dos,89,89,40,24,0.00,https://www.caldea.com/regala-caldea,0,0,0.00,0.33,1330000000,"[41,0,11,11,11,11,11,29,100,11,11,11]",2025-12-26,"Knowledge panel, Video, Image, People also ask, Related searches, Short videos",informational,Organic
hidromasaje jacuzzi,55,55,30,11,1.55,https://www.caldea.com/nuestro-spa,0,0,0.00,1,6250000,"[0,100,28,14,57,14,42,42,57,42,42,42]",2026-01-09,"Local pack, Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Popular products, Related searches, AI overview",informational,Organic
hotel andorra la vella,58,58,50,25,1.27,https://www.caldea.com/,0,0,0.00,0.06,2210000,"[0,14,4,14,8,10,8,14,22,10,10,8]",2025-12-12,"Sitelinks, Video, Image, Ads bottom, Hotels Pack, Related searches, Ads middle",commercial,Organic
dos aztecas,96,96,140,26,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.01,6660000,"[43,53,17,53,43,28,53,35,28,2,23,43]",2025-12-22,"Knowledge panel, Image pack, Sitelinks, Video, Related searches",informational,Organic
moto de nieve precio,87,87,50,2,0.00,https://www.caldea.com/ofertas,0,0,0.00,0.06,0,"[2,4,12,15,12,2,2,2,2,2,2,2]",2025-12-18,"Sitelinks, Video, Image, Popular products, Related searches, AI overview",commercial,Organic
flor de loto dibujo,65,65,320,23,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,3110000,"[32,21,39,48,26,39,17,26,17,48,26,21]",2025-12-30,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
classic entrées,69,69,40,18,0.00,https://www.caldea.com/fr/entrees,0,0,0.00,0.04,11100000,"[0,0,0,0,18,100,100,18,100,36,18,0]",2026-01-24,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
orígenes restaurante,64,64,70,16,0.00,https://www.caldea.com/entradas-plus,0,0,0.00,0.04,20600000,"[63,81,81,81,36,81,81,63,36,45,63,63]",2026-01-12,"Video, Image, Related searches","commercial, informational",Organic
grau roig hotel,80,80,50,20,1.90,https://www.caldea.com/ofertas,0,0,0.00,0.48,532000,"[18,36,36,100,100,63,45,63,36,45,45,45]",2026-01-05,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
piscina familiar grande,81,81,40,14,0.00,https://www.caldea.com/,0,0,0.00,1,49100000,"[4,4,4,4,14,14,18,2,18,4,4,4]",2025-12-23,"Image pack, Sitelinks, Video, Image, Popular products, Related searches","commercial, informational",Organic
calpe hotels,81,81,90,18,0.59,https://www.caldea.com/,0,0,0.00,0.67,1620000,"[65,65,11,42,34,7,19,26,19,26,26,19]",2025-12-27,"Sitelinks, Video, Image, Ads bottom, Hotels Pack, Related searches",commercial,Organic
hotel chaldea,26,26,90,12,0.00,https://www.caldea.com/,0,0,0.00,0,75700,"[53,100,65,19,26,26,26,26,15,15,11,11]",2025-12-15,"Image pack, Sitelinks, Image","informational, transactional",Organic
hotel 5 estrellas andorra,98,98,40,25,0.24,https://www.caldea.com/ofertas,0,0,0.00,0.69,1720000,"[18,45,45,63,63,81,63,18,18,18,18,18]",2026-01-18,"Video, Image, Hotels Pack, People also ask, Related searches",transactional,Organic
tratamiento indiba facial,94,94,50,2,0.00,https://www.caldea.com/tratamientos,0,0,0.00,1,1110000,"[45,36,18,45,27,45,81,81,100,18,18,18]",2025-12-14,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
dibujos de aztecas,69,69,110,21,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.17,27700000,"[33,33,42,42,52,66,33,33,52,100,80,80]",2026-01-18,"Image pack, Video, Image, Video Carousel, Related searches, Short videos",informational,Organic
burbujas para niños,84,84,110,21,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,36400000,"[1,2,1,1,39,39,4,1,1,1,1,32]",2025-12-12,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products",informational,Organic
restaurante el azteca cerca de mí,86,86,70,,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.08,8310000,"[17,23,17,17,23,17,23,28,17,17,17,23]",2026-01-06,"Local pack, Video, Image, Related searches",commercial,Organic
clasico hora,70,70,70,28,0.00,https://www.caldea.com/entradas,0,0,0.00,0,48900000,"[3,3,15,3,3,23,28,3,3,3,6,35]",2025-12-30,"Instant answer, Video, People also ask, Related searches",informational,Organic
aguas termales naturales,66,66,110,11,0.00,https://www.caldea.com/,0,0,0.00,0.03,8740000,"[23,66,80,100,100,52,52,66,42,42,33,33]",2025-12-13,"Video, Featured snippet, Image, Video Carousel, People also ask, Related searches",informational,Organic
imagen de masajista,94,94,70,19,0.00,https://www.caldea.com/,0,0,0.00,0.08,185000000,"[23,23,23,33,33,23,33,33,33,42,33,42]",2026-01-04,"Image pack, Video, Image, Related searches",informational,Organic
how to regenerate skin faster,83,83,170,29,0.91,https://www.caldea.com/blog/tips-regenerate-skin/?lang=en,0,0,0.00,0.9,23800000,"[23,53,43,28,53,28,53,43,66,43,43,43]",2025-12-27,"Video, Image, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
paquetes de agua,70,70,90,35,1.86,https://www.caldea.com/,0,0,0.00,0.91,64100000,"[28,35,35,100,50,64,50,100,78,78,78,64]",2026-01-26,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","commercial, informational",Organic
piscinas termales,59,59,90,24,0.00,https://www.caldea.com/,0,0,0.00,0.03,6370000,"[21,28,34,15,34,43,34,43,28,21,15,15]",2025-12-25,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",commercial,Organic
para que sirve el sauna seco,90,90,50,9,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.02,9630000,"[36,45,63,100,100,45,27,18,18,27,18,18]",2026-01-27,"Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
caldea,29,29,720,35,0.46,https://www.caldea.com/entrada-premium,0,0,0.00,0.02,1030000,"[72,88,88,48,48,72,48,59,59,72,72,59]",2026-01-13,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
caldea,47,47,720,35,0.46,https://www.caldea.com/fr/,0,0,0.00,0.02,1030000,"[72,88,88,48,48,72,48,59,59,72,72,59]",2026-01-13,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
caldea,52,52,720,35,0.46,https://www.caldea.com/que-es-caldea,0,0,0.00,0.02,1030000,"[72,88,88,48,48,72,48,59,59,72,72,59]",2026-01-13,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
caldea,65,65,720,35,0.46,https://www.caldea.com/aguas-termales,0,0,0.00,0.02,1030000,"[72,88,88,48,48,72,48,59,59,72,72,59]",2026-01-13,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
caldea,79,79,720,35,0.46,https://www.caldea.com/fr/,0,0,0.00,0.02,1030000,"[72,88,88,48,48,72,48,59,59,72,72,59]",2026-01-13,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,Organic
ludico in english,64,64,40,23,0.00,https://www.caldea.com/,0,0,0.00,0.33,6840000,"[18,18,100,18,18,18,18,18,18,100,100,18]",2026-01-09,"Instant answer, Video, People also ask, Related searches, AI overview",informational,Organic
андора,72,72,390,73,0.00,https://www.caldea.com/ofertas,0,0,0.00,0,877000,"[28,66,81,66,54,81,100,35,100,44,8,66]",2026-01-07,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
андора,84,84,390,73,0.00,https://www.caldea.com/,0,0,0.00,0,877000,"[28,66,81,66,54,81,100,35,100,44,8,66]",2026-01-07,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
hotel para dormir una noche,52,52,30,33,0.83,https://www.caldea.com/oferta-hotel-andorra,0,0,0.00,0.93,30700000,"[18,100,18,18,18,18,18,18,18,18,18,18]",2025-12-10,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
what does s.p.a. mean,15,15,90,22,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0,286000000,"[43,34,34,65,0,0,0,0,0,0,53,81]",2026-01-28,"Knowledge panel, Sitelinks, Video, People also ask, Related searches, Short videos",informational,Organic
belgian spas,3,3,40,20,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0.01,6610000,"[18,18,18,18,0,100,18,100,18,0,100,18]",2026-01-25,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,People also ask
laguna de caldera,86,86,40,,0.00,https://www.caldea.com/entradas,0,0,0.00,0.33,4810000,"[18,81,18,18,18,18,63,100,18,18,18,18]",2026-01-10,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview","informational, transactional",Organic
que es hidromasaje,89,89,70,,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0,10200000,"[23,23,33,33,33,33,42,33,33,33,42,33]",2026-01-15,"Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
meaning of s.p.a,14,14,40,38,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0,375000000,"[80,80,0,3,3,0,0,0,0,0,0,0]",2026-01-27,"Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
andorre la vieille,91,91,40,22,0.00,https://www.caldea.com/,0,0,0.00,0.06,1520000,"[2,4,5,3,3,5,7,7,2,2,2,2]",2025-12-26,"Knowledge panel, Video, Image, People also ask, Related searches",informational,Organic
what spa means,9,9,110,26,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0,242000000,"[3,3,3,3,3,3,3,4,3,3,3,3]",2025-12-19,"Knowledge panel, Sitelinks, Video, Related searches, Short videos, Discussions and forums",informational,Organic
tarjetas regalos,69,69,30,49,1.75,https://www.caldea.com/tarjeta-regalo,0,0,0.00,0.84,357000000,"[5,100,5,5,11,11,11,11,11,5,5,0]",2026-01-05,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
que hora son las 3,81,81,40,32,0.00,https://www.caldea.com/entradas,0,0,0.00,0,2480000000,"[100,41,11,41,11,11,11,11,11,11,11,0]",2025-12-09,"Sitelinks, Video, Related searches","commercial, informational",Organic
aqua termal tenerife,55,55,70,9,0.79,https://www.caldea.com/,0,0,0.00,0.31,76800,"[4,4,4,4,4,4,100,14,10,4,4,4]",2025-12-16,"Knowledge panel, Image pack, Sitelinks, Video, Image, People also ask, Related searches, Ads middle","informational, navigational",Organic
restaurantes al aire libre cerca de mi,88,88,170,11,0.00,https://www.caldea.com/,0,0,0.00,0.2,24200000,"[9,12,9,15,9,15,81,44,19,19,19,23]",2025-12-31,"Local pack, Video, Image, Related searches",commercial,Organic
restaurantes al aire libre cerca de mi,92,92,170,11,0.00,https://www.caldea.com/,0,0,0.00,0.2,24200000,"[9,12,9,15,9,15,81,44,19,19,19,23]",2025-12-31,"Local pack, Video, Image, Related searches",commercial,Organic
cómo hacer una caja sorpresa,75,75,40,19,0.00,https://www.caldea.com/tarjeta-regalo,0,0,0.00,0.32,41600000,"[22,22,22,77,22,22,77,77,22,100,0,22]",2026-01-09,"Image pack, Video, Image, Related searches, Short videos",informational,Organic
las lagunas hotel,77,77,30,45,1.46,https://www.caldea.com/nuestro-spa,0,0,0.00,0.49,8110000,"[100,11,11,11,11,11,11,11,11,11,11,11]",2026-01-22,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos","navigational, transactional",Organic
las lagunas hotel,79,79,30,45,1.46,https://www.caldea.com/nuestro-spa,0,0,0.00,0.49,8110000,"[100,11,11,11,11,11,11,11,11,11,11,11]",2026-01-22,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches, Short videos","navigational, transactional",Organic
para que sirven las aguas termales,80,80,50,0,0.00,https://www.caldea.com/blog/que-son-las-aguas-termales/,0,0,0.00,0.37,1310000,"[18,18,18,18,27,81,63,100,63,27,81,18]",2025-12-23,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview","informational, transactional",Organic
para que sirven las aguas termales,97,97,50,0,0.00,https://www.caldea.com/blog/que-son-las-aguas-termales/,0,0,0.00,0.37,1310000,"[18,18,18,18,27,81,63,100,63,27,81,18]",2025-12-23,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview","informational, transactional",Organic
uñas almendra naturales,61,61,110,24,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.98,21400000,"[42,23,42,52,33,23,52,66,80,66,66,66]",2025-12-15,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Short videos",informational,Organic
canceles para baño,86,86,390,27,1.05,https://www.caldea.com/entrada-premium,0,0,0.00,0.99,2940000,"[30,30,24,36,30,36,36,24,30,30,30,36]",2025-12-15,"Local pack, Image pack, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
al premium,93,93,90,10,0.00,https://www.caldea.com/entrada-premium,0,0,0.00,0.02,2660000000,"[100,64,29,52,29,52,41,29,41,23,41,52]",2026-02-01,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
shiatzu,67,67,590,,0.43,https://www.caldea.com/blog/shiatsu-massage-benefits/?lang=en,0,0,0.00,0.14,18800000,"[13,20,16,3,27,13,16,13,16,36,16,20]",2026-01-08,"Knowledge panel, Local pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Things to know, AI overview",commercial,Organic
calders bar,55,55,90,29,0.00,https://www.caldea.com/,0,0,0.00,0.19,291000,"[80,34,34,34,26,11,26,53,42,26,34,34]",2025-12-15,"Knowledge panel, Video, Image, Related searches",informational,Organic
calders bar,64,64,90,29,0.00,https://www.caldea.com/,0,0,0.00,0.19,291000,"[80,34,34,34,26,11,26,53,42,26,34,34]",2025-12-15,"Knowledge panel, Video, Image, Related searches",informational,Organic
cala pi club hotel,78,78,50,16,1.00,https://www.caldea.com/,0,0,0.00,0.41,599000,"[55,44,55,55,33,77,100,77,55,55,22,22]",2026-01-16,"Knowledge panel, Image pack, Video, Image, Hotels Pack, Related searches",transactional,Organic
cala pi club hotel,89,89,50,16,1.00,https://www.caldea.com/,0,0,0.00,0.41,599000,"[55,44,55,55,33,77,100,77,55,55,22,22]",2026-01-16,"Knowledge panel, Image pack, Video, Image, Hotels Pack, Related searches",transactional,Organic
spas meaning,21,21,390,45,0.00,https://www.caldea.com/blog/origin-word-spa/?lang=en,0,0,0.00,0,39500000,"[45,45,8,36,45,16,36,16,30,24,67,10]",2025-12-20,"Knowledge panel, Sitelinks, Video, Image, Related searches",informational,Organic
aceite de unción,83,83,70,9,0.20,https://www.caldea.com/tratamientos,0,0,0.00,0.97,1150000,"[41,52,0,41,0,23,29,41,52,41,52,64]",2025-12-31,"Knowledge panel, Sitelinks, Video, Video Carousel, Popular products, Related searches, AI overview","commercial, informational",Organic
aceite de unción,95,95,70,9,0.20,https://www.caldea.com/nuestro-spa,0,0,0.00,0.97,1150000,"[41,52,0,41,0,23,29,41,52,41,52,64]",2025-12-31,"Knowledge panel, Sitelinks, Video, Video Carousel, Popular products, Related searches, AI overview","commercial, informational",Organic
baño partes,89,89,50,22,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,0.77,575000000,"[23,33,23,33,14,23,33,33,19,23,33,33]",2025-12-28,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
uñas de pies con piedras,51,51,70,20,0.00,https://www.caldea.com/nuestro-spa,0,0,0.00,1,23300000,"[14,14,14,14,78,78,78,78,78,50,50,35]",2026-01-26,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Short videos",informational,Organic
classicy,52,52,40,22,0.48,https://www.caldea.com/faq-caldea,0,0,0.00,0,0,"[0,2,2,0,0,0,0,0,0,100,0,0]",2026-01-08,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
classicy,65,65,40,22,0.48,https://www.caldea.com/faq-caldea,0,0,0.00,0,0,"[0,2,2,0,0,0,0,0,0,100,0,0]",2026-01-08,"Image pack, Video, Image, Related searches, AI overview",informational,Organic
centro caldea,11,11,320,30,1.01,https://www.caldea.com/en/entra-treatment-hotel-listing,0,0,0.00,0.03,249000,"[66,35,66,28,54,100,0,100,81,23,28,66]",2025-12-15,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
centro caldea,17,17,320,30,1.01,https://www.caldea.com/en/what-is-caldea,0,0,0.00,0.03,249000,"[66,35,66,28,54,100,0,100,81,23,28,66]",2025-12-15,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
centro caldea,30,30,320,30,1.01,https://www.caldea.com/en/classic,0,0,0.00,0.03,249000,"[66,35,66,28,54,100,0,100,81,23,28,66]",2025-12-15,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
centro caldea,40,40,320,30,1.01,https://www.caldea.com/blog/caldea-high-pool/?lang=en,0,0,0.00,0.03,249000,"[66,35,66,28,54,100,0,100,81,23,28,66]",2025-12-15,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
centro caldea,81,81,320,30,1.01,https://www.caldea.com/reserva-ahora,0,0,0.00,0.03,249000,"[66,35,66,28,54,100,0,100,81,23,28,66]",2025-12-15,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","informational, transactional",Organic
